741957,1335,1176,1097
741965,316,278,237
741973,1979,1736,1539
741981,622,558,494
741990,410,319,284
742007,197,153,126
742015,382,304,295
742023,1076,921,772
742031,874,800,690
742040,1180,1016,853
742058,930,765,677
742066,445,563,389
742074,408,375,329
742082,1093,945,785
742104,1366,1146,957
742112,794,775,641
742139,558,558,508
742147,185,144,132
742155,311,236,206
742163,924,834,655
742171,797,630,536
742180,66,70,55
742198,667,559,516
742201,250,189,168
742210,420,417,334
742228,4592,5422,4973
742236,1860,1363,1472
742244,684,595,508
71277,9480,8228,7837
702927,8655,7422,7143
702935,825,806,694
RS22,1940252,1753004,1563916
RS221,178718,146551,124992
70327,59900,55817,48615
706418,40668,39387,34160
706426,3140,2950,2690
706434,789,666,579
706442,1446,1114,930
706469,1049,823,741
706477,4280,3757,3299
706485,1586,1316,1052
706493,702,612,537
706507,1569,1331,1111
706515,798,654,586
706523,1116,921,890
706531,442,350,319
706540,154,100,97
706558,2161,1836,1624
70572,31881,23613,20635
716502,1557,1076,860
716529,843,563,437
716537,668,265,215
716545,1540,996,792
716553,1393,757,542
716561,2051,880,685
716570,626,610,534
716588,9626,9142,8869
716596,904,727,634
716600,1481,1067,740
716618,1177,1053,961
716626,657,317,237
716634,1366,458,364
716642,1155,783,782
716669,356,250,168
716677,275,186,143
716685,812,909,767
716693,224,129,79
716707,1944,1143,981
716715,438,278,203
716723,106,45,23
716731,1553,1012,827
716740,1129,967,792
70785,27378,23703,18686
726770,803,672,512
726788,949,767,604
726796,1305,1079,736
726800,507,458,405
726818,3338,3132,2410
726826,822,717,582
726834,880,711,595
726842,516,431,348
726869,11760,10071,7699
726877,468,406,319
726885,920,787,720
726893,2549,2309,2010
726907,1305,1064,856
726915,1256,1099,890
70840,59559,43418,37056
728454,744,533,335
728462,426,355,257
728489,2399,1442,1136
728497,316,206,121
728519,1126,822,656
728527,451,316,260
728535,1011,564,481
728543,2320,882,782
728551,994,588,459
728560,2988,1884,1413
728578,772,581,511
728586,608,520,364
728594,2507,1355,1148
728608,623,411,292
728616,998,392,317
728624,971,683,481
728632,913,517,443
728659,1449,718,526
728667,1140,710,550
728675,17355,17758,16882
728683,1127,953,886
728691,606,487,345
728705,2296,1506,1196
728713,2715,1540,1211
728721,599,436,275
728730,649,469,353
728748,258,183,123
728756,1021,464,437
728764,1070,838,599
728772,1009,479,437
728799,225,163,112
728802,951,502,444
728829,490,349,246
728837,667,479,362
728845,2826,1191,831
728853,426,272,199
728861,803,557,413
728870,496,374,299
728888,1214,939,874
RS222,253992,200806,183625
70394,27174,20659,17610
709484,605,430,389
709492,5973,5658,5825
709506,404,280,201
709514,1081,717,519
709522,768,409,304
709549,532,338,235
709557,1063,749,623
709565,457,347,299
709573,945,718,552
709581,598,431,324
709590,1335,964,733
709603,952,742,686
709611,660,409,270
709620,1469,1024,788
709638,1282,975,820
709646,366,300,264
709654,692,453,328
709662,962,799,650
709689,220,190,162
709697,359,294,255
709719,1201,894,604
709727,693,530,468
709735,1824,1098,832
709743,655,522,457
709751,1102,899,744
709760,976,489,278
70475,12513,9913,8331
712868,641,464,352
712876,314,265,215
712884,1093,942,805
712892,531,391,294
712906,375,345,381
712914,373,290,247
712922,1995,1896,1653
712949,532,305,245
712957,755,678,540
712965,453,350,311
712973,213,176,161
712981,290,142,96
712990,655,493,388
713007,647,429,357
713015,328,193,154
713023,378,291,226
713031,705,527,466
713040,398,328,239
713058,103,97,77
713066,339,261,233
713074,241,191,169
713082,354,201,148
713104,377,319,314
713112,423,339,260
70521,19847,13337,11380
714828,1956,1546,1414
714836,1225,825,671
714844,1402,863,721
714852,2376,1310,1267
714879,2082,1745,1174
714887,611,404,306
714895,874,474,372
714909,1116,862,789
714917,387,281,274
714925,3454,2036,1803
714933,371,213,192
714941,574,407,377
714950,2006,1465,1206
714968,539,265,243
714976,874,641,571
70530,17777,14823,12737
714984,464,361,281
714992,267,211,158
715000,567,492,389
715018,3349,2823,2590
715026,449,376,307
715034,733,671,539
715042,2045,1696,1542
715069,765,649,534
715077,2434,2063,1881
715085,29,15,8
715093,62,44,33
715107,618,445,365
715115,872,828,680
715123,1380,1187,1048
715131,591,485,356
715140,585,453,363
715158,989,704,496
715166,1578,1320,1167
70696,25649,18808,15516
722685,72,38,26
722693,1297,468,355
722707,674,503,402
722715,383,281,235
722723,1318,1123,919
722731,486,301,220
722740,1646,1110,890
722758,327,251,186
722766,937,712,589
722774,570,468,386
722782,4846,4506,3944
722804,386,236,189
722812,157,135,104
722839,711,465,403
722847,1319,740,596
722855,3128,2365,1954
722863,1441,1219,1025
722871,260,131,119
722880,1288,803,609
722898,806,464,421
722901,354,232,175
722910,293,151,111
722928,932,599,466
722936,425,317,243
722944,436,381,314
722952,1157,809,635
70807,19940,13853,11458
727067,257,159,124
727075,781,606,510
727083,2480,1788,1390
727091,694,493,401
727105,926,611,566
727113,779,462,377
727121,387,247,179
727130,647,478,421
727148,1547,930,727
727156,428,355,283
727164,908,699,653
727172,647,377,278
727199,1113,882,724
727202,1000,768,693
727229,2753,1873,1462
727237,1374,969,820
727245,1373,969,838
727253,1632,1064,898
727261,214,123,114
70912,46414,34511,31259
731684,1013,828,704
731692,696,481,341
731706,1235,849,731
731714,1704,1171,1025
731722,696,428,368
731749,1672,1244,1169
731757,2694,1925,1735
731765,319,167,246
731773,707,473,378
731781,953,643,537
731790,918,582,482
731803,1262,756,618
731811,926,716,647
731820,1227,1010,914
731838,796,476,469
731846,489,482,646
731854,803,499,589
731862,616,390,359
731889,650,463,396
731897,918,635,571
731919,1122,748,689
731927,1473,924,799
731935,1246,911,771
731943,546,260,208
731951,568,416,370
731960,8255,8117,7447
731978,2787,1779,1559
731986,1264,815,661
731994,1786,1424,1274
732001,891,585,434
732010,1323,955,1027
732028,973,708,616
732036,1688,1066,1074
732044,2198,1585,1405
79049,84678,74902,75334
70947,69838,61402,61697
732869,1313,923,833
732877,920,596,608
732885,759,491,394
732893,1106,874,779
732907,776,629,462
732915,1216,1017,873
732923,1039,844,735
732931,1166,910,834
732940,1252,1046,894
732958,1521,1225,1037
732966,914,728,643
732974,1144,744,575
733008,2084,1329,1078
733024,2703,2095,2287
733032,668,548,467
733059,392,346,312
733083,43885,41736,44183
733091,2153,1610,1502
733105,1125,871,668
733113,816,518,469
733130,1241,915,786
733148,1645,1407,1278
71340,14840,13500,13637
732982,1024,904,1021
733016,10365,9313,9569
733067,798,685,646
733075,1604,1285,1173
733121,1049,1313,1228
RS223,158131,137561,119967
70319,19384,15849,12994
706191,523,409,344
706205,1611,1348,1151
706213,3926,3784,3333
706221,321,315,277
706230,1684,1378,1095
706248,238,190,121
706256,590,415,305
706264,357,236,158
706272,178,121,105
706299,541,435,315
706302,802,549,335
706329,1386,704,584
706337,690,565,455
706345,287,183,141
706353,1668,1340,1125
706361,2475,2218,1913
706370,200,182,120
706388,601,470,335
706396,501,365,288
706400,805,642,494
70556,72763,65969,59461
715506,282,167,114
715514,589,456,315
715522,1239,998,819
715549,2945,2684,2399
715557,525,370,287
715565,1645,1340,1096
715573,733,570,457
715581,444,313,205
715590,961,945,683
715603,604,484,387
715611,345,185,122
715620,947,666,504
715638,1164,857,697
715646,3412,2839,2379
715654,593,455,365
715662,330,241,167
715689,39625,39491,38165
715697,1595,1675,1602
715719,158,153,100
715727,393,250,172
715735,676,532,420
715743,531,358,245
715751,365,204,147
715760,198,128,80
715778,1452,1052,808
715786,411,332,235
715794,584,454,372
715808,407,284,232
715816,437,305,209
715824,514,392,273
715832,1061,833,715
715859,463,305,205
715867,250,142,90
715875,2088,1721,1452
715883,1122,962,688
715891,396,275,208
715905,281,208,170
715913,570,474,391
715921,1141,856,707
715930,204,173,143
715948,672,511,383
715956,411,329,253
70602,44036,37172,31491
717169,20,12,1
717177,75,26,16
717185,422,328,242
717193,61,38,19
717207,256,187,133
717215,154,96,66
717223,446,243,165
717231,236,172,120
717240,66,26,17
717258,232,194,174
717266,540,369,256
717274,362,281,214
717282,984,757,596
717304,73,45,23
717312,575,424,292
717339,508,352,223
717347,224,172,114
717355,302,218,143
717363,27,10,3
717371,114,73,66
717380,573,377,258
717398,74,41,19
717401,526,475,420
717410,37,31,22
717428,379,329,285
717436,551,423,333
717444,51,27,15
717452,484,360,229
717479,199,136,86
717487,490,407,374
717495,37,15,7
717509,206,141,98
717517,135,88,59
717525,223,161,98
717533,169,114,63
717541,246,179,107
717550,278,191,110
717568,184,100,59
717576,483,349,241
717584,396,238,111
717592,52,37,23
717606,353,212,133
717614,298,256,224
717622,629,553,287
717649,88,52,25
717657,19705,19351,18404
717665,291,181,96
717673,178,137,67
717681,191,137,95
717690,106,69,42
717703,201,122,70
717711,239,154,86
717720,1026,828,779
717738,178,110,62
717746,360,208,126
717754,453,335,272
717762,437,256,156
717789,32,13,5
717797,161,120,62
717819,461,369,261
717827,211,144,66
717835,108,83,72
717843,96,54,25
717851,334,252,165
717860,40,28,15
717878,107,59,29
717886,419,319,266
717894,6,,
717908,212,112,79
717916,325,178,104
717924,176,124,90
717932,156,95,53
717959,78,51,23
717967,184,132,104
717975,21,5,3
717983,1998,1953,1855
717991,292,227,165
718009,237,152,140
718017,225,133,91
718025,406,253,166
718033,39,25,13
718041,308,173,88
718050,615,531,466
718068,94,61,59
718076,379,246,153
718084,133,77,49
71129,21948,18571,16021
740756,310,238,196
740764,448,352,282
740772,254,201,146
740799,814,598,472
740802,901,606,497
740829,838,690,519
740837,668,529,422
740845,397,310,255
740853,1422,898,686
740861,234,162,148
740870,470,382,314
740888,643,459,348
740896,530,418,308
740900,92,56,32
740918,424,354,298
740926,175,114,69
740934,1050,857,716
740942,337,260,193
740969,488,347,250
740977,8439,8407,7982
740985,434,342,291
740993,751,617,511
741019,79,54,33
741027,1042,806,651
741035,708,514,402
RS224,255011,240923,216304
70297,14498,13118,11104
705799,2825,3159,3100
705802,87,45,21
705829,389,276,228
705837,94,64,44
705845,641,509,393
705853,230,172,131
705861,226,172,92
705870,110,88,57
705888,614,520,470
705896,1013,1005,900
705900,40,17,22
705918,757,675,560
705926,131,110,88
705934,21,19,3
705942,105,88,36
705969,364,276,201
705977,739,668,553
705985,430,416,362
705993,690,647,529
706019,84,49,28
706027,271,204,147
706035,38,23,9
706043,301,190,144
706051,193,116,74
706060,107,94,54
706078,38,34,16
706086,221,152,86
706094,379,296,233
706108,956,951,876
706116,181,148,97
706124,55,41,38
706132,159,127,101
706159,1079,923,772
706167,123,79,34
706175,127,122,72
706183,680,643,533
70424,34302,33312,29893
710652,89,66,36
710679,831,806,795
710687,828,818,1004
710695,226,148,108
710709,232,165,86
710717,14552,16212,15882
710725,696,660,643
710733,84,66,46
710741,138,67,37
710750,293,208,100
710768,436,330,242
710776,404,270,163
710784,318,225,169
710792,117,97,54
710806,266,195,151
710814,232,141,72
710822,597,591,533
710849,297,184,121
710857,246,165,90
710865,647,497,359
710873,474,330,206
710881,315,200,83
710890,14,1,1
710903,625,461,336
710911,458,423,390
710920,27,8,6
710938,268,198,123
710946,1020,989,863
710954,745,732,379
710962,539,535,458
710989,974,904,806
710997,634,454,313
711004,957,934,832
711012,148,128,81
711039,80,52,27
711047,474,499,429
711055,200,151,62
711063,256,183,134
711071,180,132,110
711080,559,433,321
711098,260,215,172
711101,317,260,201
711110,1515,1603,1538
711128,77,48,29
711136,9,3,3
711144,315,224,125
711152,276,176,106
711179,1057,1125,1068
70718,27068,24918,22000
723185,311,214,138
723193,1853,1629,1550
723207,158,109,72
723215,375,358,307
723223,378,264,220
723231,80,57,42
723240,274,207,149
723258,538,420,331
723266,369,331,277
723274,167,95,37
723282,604,695,634
723304,429,289,159
723312,1005,913,806
723339,502,414,671
723347,359,250,154
723355,9528,10004,9272
723363,249,147,91
723371,420,389,341
723380,226,208,192
723398,175,121,105
723401,264,207,146
723410,1426,1559,1312
723428,62,47,26
723436,472,379,295
723444,195,113,72
723452,615,508,404
723479,160,94,39
723487,87,75,72
723495,173,131,76
723509,236,137,111
723517,105,57,28
723525,409,245,145
723533,925,828,698
723541,457,423,395
723550,531,507,471
723568,137,88,76
723576,650,521,413
723584,490,370,279
723592,1674,1515,1394
70726,161986,156252,144206
723606,734,515,357
723614,503,521,530
723622,467,372,247
723649,704,600,505
723657,646,629,568
723665,101,79,50
723673,1603,1782,2635
723681,1517,1571,1376
723690,267,245,185
723703,194,151,118
723711,3364,3531,3482
723720,394,364,303
723738,2167,2086,2027
723746,1308,1211,1106
723754,233,241,196
723762,354,295,277
723789,521,505,479
723797,536,516,472
723819,1570,1452,1279
723827,861,676,653
723835,760,791,696
723843,1095,1013,916
723851,29,11,4
723860,283,232,193
723878,3186,3090,2730
723886,642,584,503
723894,3492,3258,2865
723908,202,132,87
723916,210,118,67
723924,821,732,652
723932,632,633,541
723959,635,637,528
723967,250,189,141
723975,165,134,105
723983,248,210,181
723991,759,786,738
724009,433,454,445
724017,1772,1756,1829
724025,228,250,215
724033,738,762,710
724041,577,472,380
724050,484,404,374
724068,356,277,215
724076,734,605,525
724084,2431,2383,2136
724092,1228,1172,1058
724106,1987,1875,1766
724114,809,802,794
724122,370,321,320
724149,326,306,261
724157,1333,1338,1277
724165,142,97,46
724173,1144,1060,879
724181,300,300,225
724190,1620,1487,1283
724203,817,764,733
724211,1502,1661,1556
724220,1201,1136,1105
724238,366,289,255
724246,678,644,553
724254,822,791,652
724262,287,245,216
724289,365,309,294
724297,271,236,170
724319,769,724,572
724327,760,669,620
724335,163,189,168
724343,382,339,310
724351,531,482,422
724360,254,217,192
724378,260,271,252
724386,350,259,225
724394,353,292,258
724408,470,428,338
724416,613,514,400
724424,375,289,242
724432,240,206,167
724459,475,417,374
724467,113,68,50
724475,212,167,131
724483,365,362,318
724491,203,192,172
724505,74,47,17
724513,296,298,290
724521,843,825,799
724530,781,651,560
724548,62053,63185,60288
724556,1433,1287,1165
724564,198,139,97
724572,206,207,187
724599,350,275,254
724602,303,255,213
724629,865,778,775
724637,939,872,821
724645,108,63,44
724653,596,546,516
724661,1126,1053,903
724670,27,14,1
724688,1489,1431,1332
724696,925,898,826
724700,1462,1315,1159
724718,177,128,48
724726,248,120,38
724734,311,317,287
724742,2165,2210,1944
724769,224,152,89
724777,655,582,525
724785,283,173,111
724793,117,58,25
724807,392,387,387
724815,512,484,453
724823,132,108,146
724831,1930,1776,1500
724840,287,216,161
724858,348,283,208
724866,1434,1222,1088
724874,456,491,405
724882,478,448,364
724904,693,642,548
724912,101,78,73
724939,919,903,803
724947,1045,904,764
724955,741,739,689
724963,552,551,510
724971,480,436,422
724980,484,431,394
724998,677,639,479
725005,187,155,120
725013,1409,1344,1233
725021,553,402,265
725030,264,228,136
725048,576,521,477
725056,762,739,697
725064,439,380,321
725072,1804,1794,1493
725099,69,30,13
725102,175,133,78
725129,202,141,99
725137,1057,915,820
725145,372,335,312
725153,694,636,566
725161,256,216,210
725170,944,854,774
725188,646,639,609
70815,13368,10760,7438
727270,90,89,77
727288,114,59,47
727296,98,105,70
727300,59,21,28
727318,69,45,45
727326,731,571,458
727334,315,194,82
727342,203,139,96
727369,106,87,55
727377,252,276,40
727385,43,36,21
727393,93,59,52
727407,112,53,29
727415,279,186,159
727423,160,142,81
727431,197,149,117
727440,149,117,68
727458,304,253,41
727466,503,347,283
727474,34,13,5
727482,141,123,74
727504,337,236,177
727512,87,81,37
727539,3057,2810,2860
727547,116,82,54
727555,59,44,41
727563,473,426,413
727571,89,63,36
727580,53,41,33
727598,103,74,65
727601,593,364,225
727610,89,96,94
727628,350,267,191
727636,368,501,77
727644,815,359,133
727652,530,568,376
727679,142,179,69
727687,306,207,150
727695,171,91,33
727709,122,119,91
727717,244,166,162
727725,943,725,64
727733,167,141,86
727741,102,56,43
71226,3789,2563,1663
744921,34,23,11
744930,139,67,31
744948,17,8,2
744956,178,122,71
744964,26,19,8
744972,164,80,57
745006,455,205,94
745014,45,16,19
745022,177,97,46
745049,217,147,86
745057,277,198,126
745065,53,24,21
745073,57,29,20
745081,9,1,1
745090,70,40,10
745103,329,251,166
745111,46,33,21
745120,7,6,5
745138,53,40,30
745146,688,563,434
746681,52,43,27
746690,193,158,85
746703,38,31,24
746711,31,25,13
RS225,396043,381757,376319
70025,63844,57749,51863
700614,17030,17171,16685
700622,587,557,504
700649,1645,1467,1293
700657,205,178,151
700665,375,269,222
700673,56,43,22
700681,1226,1074,885
700690,690,554,482
700703,454,334,216
700711,844,740,834
700720,605,483,438
700738,479,398,312
700746,495,355,265
700754,568,501,380
700762,883,705,600
700789,593,512,432
700797,916,874,807
700819,8,4,1
700827,306,248,243
700835,400,343,246
700843,232,134,105
700851,617,510,388
700860,259,240,170
700878,784,659,539
700886,754,696,544
700894,141,115,94
700908,255,211,161
700916,496,388,305
700924,129,122,96
700932,366,320,301
700959,850,761,741
700967,451,364,286
700975,731,597,498
700983,1162,1188,899
700991,2735,2680,2624
701009,463,352,270
701017,224,210,174
701025,142,103,70
701033,700,571,455
701041,293,223,212
701050,996,773,689
701068,999,930,821
701076,374,332,282
701084,764,731,589
701092,509,418,332
701106,209,176,138
701114,449,380,302
701122,1081,942,826
701149,486,408,313
701157,210,176,135
701165,1992,1632,1391
701173,1972,1785,1744
701181,251,207,156
701190,789,743,699
701203,230,154,103
701211,245,173,96
701220,2409,2410,2362
701238,402,318,237
701246,637,493,444
701254,514,395,275
701262,1389,1094,889
701289,271,238,185
701297,301,241,174
701319,189,158,157
701327,1311,1061,893
701335,2050,1888,1717
701343,1616,1361,1274
701351,273,238,199
701360,219,175,127
701378,230,215,161
701386,168,122,85
701394,160,128,118
70467,12990,10464,8389
712493,394,270,216
712507,749,466,335
712515,201,179,149
712523,92,59,39
712531,1131,1245,1223
712540,306,171,104
712558,647,431,329
712566,499,488,407
712574,296,237,184
712582,833,771,648
712604,530,452,389
712612,271,217,154
712639,613,591,516
712647,63,60,39
712655,301,265,201
712663,140,92,56
712671,150,101,60
712680,166,99,59
712698,192,110,98
712701,643,414,269
712710,209,150,126
712728,330,256,195
712736,419,347,297
712744,62,50,34
712752,83,47,25
712779,337,237,148
712787,727,450,300
712795,397,309,226
712809,334,248,179
712817,403,403,316
712825,983,947,853
712833,125,62,44
712841,246,161,114
712850,118,79,57
70513,20662,19561,18463
714640,1387,1321,1244
714658,1536,1625,1657
714666,215,184,153
714674,648,586,526
714682,1595,1591,1451
714704,3025,2933,2835
714712,1198,1137,1076
714739,1716,1612,1479
714747,258,204,175
714755,4215,3956,3864
714763,635,516,404
714771,189,193,184
714780,1104,1008,922
714798,914,834,726
714801,1039,955,898
714810,988,906,869
70823,16139,14812,13968
727750,965,853,726
727768,361,393,409
727776,679,568,513
727784,1249,1236,1254
727792,1268,1185,1141
727806,840,830,792
727814,524,526,498
727822,643,562,547
727849,600,549,489
727857,227,250,218
727865,652,596,559
727873,569,492,385
727881,607,429,366
727890,583,538,536
727903,409,363,309
727911,617,513,492
727920,551,474,493
727938,303,266,226
727946,325,306,254
727954,704,607,509
727989,736,674,600
727997,909,873,905
728039,501,443,447
728047,360,370,335
728055,805,753,692
728063,90,96,84
746738,62,67,189
71005,13582,11369,9150
736414,335,266,125
736422,582,360,290
736449,1535,1277,1070
736457,260,193,161
736465,349,298,254
736473,631,525,421
736481,208,188,131
736490,166,126,73
736503,696,568,511
736511,489,385,326
736520,649,516,403
736538,320,264,191
736546,571,511,418
736554,441,326,285
736562,1370,1537,1245
736589,529,413,315
736597,1179,958,803
736619,1286,1052,891
736627,445,371,298
736635,91,66,48
736643,619,504,378
736651,249,194,160
736660,582,471,353
71064,20740,17284,14249
738727,415,343,268
738735,601,406,289
738743,185,106,76
738751,261,168,94
738760,255,163,107
738778,488,342,220
738786,137,94,66
738794,758,567,417
738808,301,201,134
738816,459,320,213
738824,311,199,133
738832,866,706,542
738859,536,547,189
738867,84,87,52
738875,924,722,439
738883,190,112,68
738891,198,122,70
738905,586,445,303
738913,323,210,119
738921,414,277,161
738930,406,272,166
738948,218,147,109
738956,92,44,29
738964,607,523,416
738972,237,141,92
738999,301,226,164
739006,101,75,51
739014,300,220,125
739022,56,34,26
739049,587,370,255
739057,259,155,111
739065,739,578,465
739073,274,200,132
739081,364,296,232
739090,7126,7358,7553
739103,183,130,88
739111,193,118,73
739120,330,219,189
739138,75,41,13
79022,248086,250518,260237
71285,14949,15359,14680
728896,168,116,66
729035,433,393,322
729108,384,324,290
729191,1724,1695,1590
729221,8,,
729248,181,101,49
729256,164,160,149
729302,2,2,6
729353,3710,3532,4651
729370,4179,4437,4380
729400,767,603,475
729477,1085,1900,956
729485,470,600,599
729493,148,102,56
729507,123,65,60
729515,73,35,12
729540,1012,1007,772
729647,318,287,247
71307,41595,42137,53486
728926,600,555,522
728977,288,287,225
729027,1290,1180,1147
729086,2924,2647,2513
729094,2696,4088,6758
729175,881,861,831
729183,456,416,396
729205,3966,3914,3745
729213,932,926,865
729299,1249,1202,1030
729396,449,370,299
729442,385,295,219
729604,386,306,212
792012,25093,25090,34724
71315,33881,33452,32301
728918,162,129,105
728969,652,537,454
728985,1064,1052,1112
729043,1311,1550,1127
729051,360,309,286
729078,722,946,917
729116,315,290,324
729124,728,697,647
729167,1595,1555,1838
729230,531,430,327
729272,347,300,248
729329,2564,2704,2674
729337,607,575,541
729345,301,253,182
729418,422,353,269
729426,335,272,234
729469,2517,2588,2847
729523,585,569,490
729531,1058,872,768
729566,426,374,344
729574,2223,2109,2127
729582,1497,1450,1370
729612,566,546,554
792039,12993,12992,12516
71323,71035,72165,73801
727962,888,879,831
728004,683,725,635
728012,331,312,337
728900,367,364,327
728942,441,516,548
728993,406,389,340
729019,1167,1189,1238
729060,1016,1021,1011
729132,182,152,254
729159,1480,1414,1722
729264,1842,1828,1806
729388,3689,4305,4795
729434,1705,2139,2938
729558,807,935,1010
729639,1429,1401,1412
792055,54602,54596,54597
71331,86626,87405,85969
728934,3665,4452,4642
792047,82961,82953,81327
RS226,116926,105654,92479
70050,19333,15734,12307
701858,104,71,54
701866,4270,4575,4601
701874,222,157,94
701882,151,90,41
701904,304,170,42
701912,260,194,142
701939,62,32,15
701947,358,266,222
701955,125,97,48
701963,678,459,278
701971,139,104,96
701980,247,141,78
701998,278,171,80
702005,321,248,143
702013,228,154,100
702021,645,537,420
702030,217,159,88
702048,160,82,45
702056,338,271,222
702064,229,259,227
702072,483,885,864
702099,209,136,82
702102,714,503,356
702129,332,254,191
702137,344,263,210
702145,310,198,102
702153,392,273,186
702161,579,419,313
702170,73,54,31
702188,59,31,7
702196,184,118,64
702200,368,287,202
702218,159,115,49
702226,52,28,10
702234,87,57,31
702242,356,257,181
702269,428,295,167
702277,165,83,44
702285,364,268,177
702293,282,202,149
702307,404,288,172
702315,151,71,41
702323,263,222,183
702331,455,340,251
702340,128,18,8
702358,84,50,16
702366,203,158,112
702374,455,347,248
702382,605,392,214
702404,372,200,120
702412,497,444,377
702439,248,126,61
702447,192,115,52
70084,16447,14381,12126
702986,107,51,24
702994,266,175,89
703001,8347,8626,8143
703010,50,26,18
703028,188,134,89
703036,143,72,44
703044,301,211,289
703052,217,152,96
703079,82,47,30
703087,85,34,15
703095,150,109,64
703109,21,10,2
703117,77,54,11
703125,186,141,95
703133,468,430,435
703141,120,83,57
703150,67,26,8
703168,298,216,165
703176,23,13,6
703184,44,30,18
703192,72,54,26
703206,336,222,189
703214,124,76,38
703222,140,110,68
703249,75,29,13
703257,50,35,62
703265,106,68,44
703273,34,24,10
703281,146,87,32
703290,89,43,12
703303,39,17,9
703311,704,492,303
703320,402,315,188
703338,86,46,33
703346,102,54,27
703354,132,90,41
703362,380,241,161
703389,274,171,113
703397,81,44,31
703419,117,68,30
703427,972,917,688
703435,35,27,27
703443,114,64,37
703451,140,103,87
703460,391,263,148
703478,66,81,11
70505,13488,11748,10118
714186,29,8,5
714194,45,19,7
714208,74,42,29
714216,38,19,6
714224,27,14,3
714232,28,12,5
714259,90,62,25
714267,32,9,1
714275,222,135,68
714283,53,17,19
714291,31,12,4
714305,333,264,242
714313,90,40,19
714321,39,17,8
714330,250,204,161
714348,7,4,3
714356,102,60,22
714364,7276,6968,6278
714372,65,31,17
714399,31,19,11
714402,95,81,49
714429,1442,1394,1311
714437,56,31,28
714445,61,38,24
714453,61,30,15
714461,279,166,80
714470,473,429,388
714488,65,27,30
714496,46,34,24
714500,30,11,6
714518,28,19,9
714526,81,33,11
714534,15,8,2
714542,133,77,31
714569,7,2,
714577,91,55,45
714585,133,87,84
714593,78,44,29
714607,61,32,24
714615,32,18,5
714623,298,163,104
714631,277,183,113
746657,784,830,773
70939,67658,63791,57928
732052,336,203,135
732079,788,693,594
732087,19,8,2
732095,41,37,24
732109,1632,1933,1838
732117,41,30,9
732125,697,630,578
732133,130,83,56
732141,22,17,6
732150,487,395,334
732168,614,523,401
732176,413,345,277
732184,101,54,23
732192,138,71,42
732206,336,270,219
732214,282,165,103
732222,2143,2478,2520
732249,49,29,29
732257,269,139,70
732265,452,412,362
732273,114,86,73
732281,231,116,57
732290,400,273,176
732303,593,472,387
732311,113,68,46
732320,905,781,729
732338,122,104,79
732346,182,113,87
732354,177,112,55
732362,117,67,45
732389,416,311,241
732397,1635,1444,1302
732419,56,38,8
732435,155,144,119
732443,349,281,251
732451,13,7,2
732460,46,20,10
732478,236,162,89
732486,1538,1458,1373
732494,140,143,114
732508,205,128,80
732516,145,75,40
732524,357,292,100
732532,91,56,32
732559,67,32,13
732567,487,389,286
732575,40267,40678,38785
732583,31,18,7
732591,170,126,57
732605,1306,1349,1276
732613,484,379,298
732621,251,143,79
732630,358,234,138
732648,472,391,325
732656,107,60,37
732664,347,183,106
732672,311,217,138
732699,190,138,56
732702,81,49,39
732729,503,367,261
732737,229,162,101
732745,742,609,457
732753,889,728,657
732761,1162,908,719
732770,160,108,51
732788,215,157,142
732796,61,30,11
732800,250,171,104
732818,154,135,100
732826,444,338,275
732834,423,331,236
732842,171,95,57
RS227,226089,209987,199395
70386,50650,44167,40902
709344,17197,16210,16088
709352,2636,2299,2110
709379,2082,1750,1709
709387,5101,4253,3777
709395,366,267,190
709409,6295,5607,4842
709417,4076,3228,2915
709425,4131,3426,2967
709433,1628,1256,1229
709441,770,689,543
709450,1404,1100,943
709468,3692,3022,2733
709476,1272,1060,856
71099,115617,109809,108209
740268,471,439,374
740276,720,444,428
740284,1426,1314,1206
740292,2888,2682,2690
740306,1220,1108,1020
740314,1364,1655,1890
740322,1274,1118,971
740349,2130,1906,1566
740357,1155,1196,1089
740365,954,1068,1141
740373,3859,3338,3077
740381,4213,3384,3078
740390,722,607,563
740403,1829,1753,1552
740411,1271,1139,994
740420,3570,3093,2656
740438,5430,4071,3560
740446,1085,1093,1451
740454,4995,4920,5428
740462,1358,1537,1209
740489,2688,2413,2107
740497,891,994,955
740519,2190,1880,1614
740527,63884,62805,64175
740535,910,849,788
740543,1960,2018,1837
740551,807,673,558
746746,353,312,232
71102,59822,56011,50284
740560,5365,4713,4014
740578,1288,1169,948
740586,890,789,683
740594,663,552,444
740608,1287,1161,975
740616,1011,930,883
740624,2405,2269,2083
740632,2714,2396,1981
740659,1299,1176,1106
740667,6089,5691,4886
740675,1047,887,799
740683,745,613,553
740691,1004,870,781
740705,2351,2035,1773
740713,4618,3864,3406
740721,25146,25300,23601
740730,482,419,365
740748,1418,1177,1003
RS228,243529,227690,159081
70335,11644,9931,8129
706566,42,7,11
706574,99,85,58
706582,226,174,107
706604,2440,2702,2624
706612,143,116,77
706639,131,77,45
706647,35,22,14
706655,428,327,278
706663,41,36,28
706671,605,474,328
706680,660,485,296
706698,168,95,66
706701,300,184,129
706710,160,93,63
706728,80,50,28
706736,365,316,195
706744,584,395,270
706752,140,79,49
706779,271,211,162
706787,623,397,260
706795,34,21,16
706809,230,193,129
706817,163,115,61
